,country_region_code,country_region,sub_region_1,sub_region_2,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
611313,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-06-15,-10.0,5.0,-22.0,-38.0,-6.0,6.0
611314,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-06-16,-6.0,6.0,-9.0,-32.0,-8.0,5.0
611315,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-06-17,-4.0,7.0,-12.0,-31.0,-7.0,4.0
611316,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-06-18,0.0,8.0,-14.0,-31.0,-5.0,4.0
611317,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-06-19,3.0,9.0,5.0,-37.0,-1.0,2.0
611318,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-06-20,2.0,6.0,3.0,-38.0,-13.0,2.0
611319,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-06-21,-7.0,5.0,-19.0,-36.0,-7.0,5.0
611320,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-06-22,-7.0,6.0,-13.0,-38.0,-9.0,5.0
611321,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-06-23,-6.0,6.0,-12.0,-35.0,-11.0,5.0
611322,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-06-24,-4.0,5.0,-19.0,-34.0,-9.0,4.0
611323,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-06-25,-3.0,7.0,-41.0,-35.0,-9.0,6.0
611324,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-06-26,2.0,8.0,-26.0,-39.0,-3.0,4.0
611325,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-06-27,7.0,5.0,3.0,-32.0,-12.0,1.0
611326,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-06-28,-5.0,9.0,-18.0,-41.0,-19.0,7.0
611327,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-06-29,-16.0,14.0,-25.0,-49.0,-25.0,10.0
611328,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-06-30,-51.0,-24.0,-48.0,-72.0,-52.0,22.0
611329,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-07-01,-48.0,-16.0,-52.0,-73.0,-49.0,24.0
611330,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-07-02,-45.0,-9.0,-58.0,-72.0,-46.0,25.0
611331,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-07-03,-42.0,-13.0,-66.0,-75.0,-25.0,17.0
611332,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-07-04,-4.0,2.0,-1.0,-58.0,-17.0,5.0
611333,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-07-05,-9.0,4.0,-17.0,-57.0,-22.0,9.0
611334,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-07-06,-9.0,6.0,-8.0,-56.0,-22.0,9.0
611335,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-07-07,-5.0,5.0,-8.0,-53.0,-24.0,8.0
611336,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-07-08,-8.0,5.0,-17.0,-55.0,-22.0,8.0
611337,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-07-09,-6.0,9.0,-39.0,-55.0,-20.0,9.0
611338,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-07-10,-2.0,8.0,-9.0,-54.0,-4.0,4.0
611339,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-07-11,-3.0,5.0,-5.0,-55.0,-16.0,3.0
611340,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-07-12,-9.0,5.0,-21.0,-50.0,-8.0,6.0
611341,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-07-13,-9.0,8.0,-7.0,-49.0,-8.0,6.0
611342,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-07-14,-7.0,8.0,-14.0,-41.0,-11.0,6.0
611343,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-07-15,-8.0,6.0,-15.0,-40.0,-9.0,6.0
611344,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-07-16,-5.0,9.0,-26.0,-40.0,-6.0,6.0
611345,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-07-17,4.0,10.0,7.0,-42.0,-2.0,3.0
611346,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-07-18,3.0,7.0,6.0,-43.0,-15.0,3.0
611347,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-07-19,-6.0,6.0,-17.0,-41.0,-6.0,6.0
611348,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-07-20,-8.0,8.0,-10.0,-41.0,-9.0,6.0
611349,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-07-21,-6.0,6.0,-13.0,-39.0,-11.0,6.0
611350,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-07-22,-7.0,6.0,-13.0,-40.0,-8.0,5.0
611351,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-07-23,-4.0,8.0,-31.0,-40.0,-6.0,6.0
611352,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-07-24,6.0,9.0,8.0,-45.0,-1.0,3.0
611353,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-07-25,0.0,6.0,-6.0,-52.0,-14.0,4.0
611354,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-07-26,-8.0,4.0,-19.0,-39.0,-6.0,6.0
611355,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-07-27,-8.0,6.0,-8.0,-40.0,-7.0,6.0
611356,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-07-28,-7.0,4.0,-6.0,-37.0,-10.0,6.0
611357,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-07-29,-7.0,5.0,-10.0,-39.0,-8.0,5.0
611358,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-07-30,-1.0,8.0,-14.0,-35.0,-5.0,5.0
611359,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-07-31,-16.0,15.0,-15.0,-58.0,-8.0,10.0
611360,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-08-01,-58.0,-28.0,-47.0,-76.0,-44.0,18.0
611361,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-08-02,-46.0,-17.0,-40.0,-74.0,-48.0,24.0
611362,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-08-03,-47.0,-14.0,-36.0,-76.0,-51.0,25.0
611363,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-08-04,-47.0,-14.0,-36.0,-75.0,-53.0,27.0
611364,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-08-05,-49.0,-15.0,-33.0,-76.0,-52.0,26.0
611365,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-08-06,-46.0,-9.0,-37.0,-75.0,-50.0,28.0
611366,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-08-07,-50.0,-15.0,-37.0,-78.0,-35.0,22.0
611367,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-08-08,-37.0,-16.0,-25.0,-73.0,-33.0,15.0
611368,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-08-09,-12.0,4.0,-37.0,-60.0,-24.0,13.0
611369,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-08-10,-14.0,3.0,-23.0,-58.0,-22.0,12.0
611370,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-08-11,-13.0,0.0,-22.0,-56.0,-24.0,12.0
611371,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-08-12,-12.0,4.0,-19.0,-55.0,-21.0,11.0
611372,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-08-13,-7.0,5.0,-26.0,-51.0,-17.0,10.0
611373,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-08-14,2.0,7.0,-10.0,-52.0,-4.0,5.0
611374,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-08-15,-2.0,2.0,-9.0,-57.0,-17.0,4.0
611375,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-08-16,-9.0,4.0,-23.0,-49.0,-13.0,8.0
611376,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-08-17,-9.0,5.0,-13.0,-48.0,-16.0,8.0
611377,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-08-18,-10.0,3.0,-28.0,-47.0,-16.0,9.0
611378,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-08-19,-10.0,4.0,-19.0,-47.0,-14.0,8.0
611379,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-08-20,-4.0,6.0,-17.0,-45.0,-11.0,7.0
611380,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-08-21,4.0,7.0,-2.0,-48.0,-3.0,3.0
611381,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-08-22,1.0,3.0,-5.0,-51.0,-15.0,3.0
611382,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-08-23,-8.0,3.0,-18.0,-44.0,-7.0,6.0
611383,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-08-24,-10.0,3.0,-22.0,-45.0,-10.0,7.0
611384,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-08-25,-7.0,4.0,-10.0,-40.0,-11.0,6.0
611385,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-08-26,-7.0,4.0,-9.0,-41.0,-9.0,6.0
611386,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-08-27,-2.0,8.0,-13.0,-40.0,-7.0,5.0
611387,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-08-28,2.0,6.0,12.0,-50.0,-2.0,3.0
611388,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-08-29,-1.0,3.0,-1.0,-55.0,-15.0,3.0
611389,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-08-30,-8.0,4.0,-18.0,-42.0,-7.0,6.0
611390,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-08-31,-8.0,5.0,-10.0,-43.0,-8.0,6.0
611391,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-09-01,-7.0,4.0,-8.0,-41.0,-11.0,6.0
611392,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-09-02,-6.0,5.0,-13.0,-41.0,-9.0,5.0
611393,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-09-03,-1.0,7.0,-18.0,-43.0,-13.0,7.0
611394,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-09-04,8.0,11.0,12.0,-43.0,-2.0,2.0
611395,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-09-05,2.0,0.0,-9.0,-54.0,-14.0,2.0
611396,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-09-06,-8.0,4.0,-18.0,-43.0,-7.0,6.0
611397,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-09-07,-7.0,6.0,-8.0,-42.0,-9.0,6.0
611398,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-09-08,-6.0,4.0,-8.0,-39.0,-11.0,6.0
611399,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-09-09,-7.0,4.0,-10.0,-41.0,-8.0,5.0
611400,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-09-10,-4.0,7.0,-12.0,-39.0,-7.0,5.0
611401,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-09-11,-2.0,5.0,8.0,-48.0,-2.0,3.0
611402,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-09-12,-4.0,2.0,1.0,-53.0,-15.0,3.0
611403,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-09-13,-9.0,4.0,-23.0,-42.0,-7.0,6.0
611404,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-09-14,-7.0,6.0,-12.0,-42.0,-9.0,6.0
611405,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-09-15,-5.0,5.0,-9.0,-40.0,-11.0,6.0
611406,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-09-16,-6.0,6.0,-12.0,-41.0,-10.0,5.0
611407,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-09-17,-1.0,8.0,-13.0,-39.0,-9.0,5.0
611408,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-09-18,4.0,6.0,4.0,-39.0,-4.0,2.0
611409,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-09-19,-2.0,1.0,-3.0,-49.0,-17.0,2.0
611410,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-09-20,-5.0,5.0,-19.0,-45.0,-19.0,7.0
611411,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-09-21,-6.0,6.0,-16.0,-45.0,-19.0,7.0
611412,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-09-22,-5.0,4.0,-9.0,-43.0,-20.0,7.0
611413,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-09-23,-6.0,5.0,-9.0,-43.0,-19.0,6.0
611414,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-09-24,0.0,7.0,-16.0,-41.0,-18.0,5.0
611415,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-09-25,4.0,5.0,17.0,-22.0,-3.0,0.0
611416,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-09-26,-2.0,0.0,-20.0,-51.0,-17.0,2.0
611417,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-09-27,-6.0,4.0,-31.0,-48.0,-19.0,7.0
611418,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-09-28,-6.0,5.0,-14.0,-47.0,-20.0,7.0
611419,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-09-29,-7.0,3.0,-22.0,-48.0,-25.0,9.0
611420,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-09-30,-11.0,2.0,-35.0,-51.0,-24.0,9.0
611421,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-10-01,-9.0,7.0,-33.0,-51.0,-24.0,10.0
611422,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-10-02,-6.0,4.0,-7.0,-51.0,-7.0,3.0
611423,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-10-03,0.0,-2.0,-12.0,-48.0,-18.0,0.0
611424,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-10-04,-17.0,-6.0,-5.0,-71.0,-78.0,17.0
611425,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-10-05,-10.0,13.0,-16.0,-45.0,-12.0,6.0
611426,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-10-06,-9.0,7.0,-12.0,-42.0,-12.0,7.0
611427,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-10-07,-10.0,4.0,-18.0,-43.0,-10.0,6.0
611428,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-10-08,-4.0,7.0,-15.0,-42.0,-7.0,5.0
611429,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-10-09,1.0,8.0,3.0,-49.0,-1.0,3.0
611430,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-10-10,0.0,5.0,-3.0,-51.0,-15.0,3.0
611431,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-10-11,-8.0,4.0,-24.0,-42.0,-6.0,5.0
611432,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-10-12,-8.0,5.0,-28.0,-44.0,-8.0,6.0
611433,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-10-13,-6.0,4.0,-18.0,-39.0,-10.0,6.0
611434,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-10-14,-10.0,2.0,-35.0,-45.0,-11.0,7.0
611435,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-10-15,-3.0,5.0,-18.0,-40.0,-6.0,4.0
611436,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-10-16,3.0,6.0,2.0,-44.0,-1.0,2.0
611437,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-10-17,0.0,3.0,-5.0,-49.0,-15.0,2.0
611438,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-10-18,-12.0,-3.0,-41.0,-43.0,-6.0,6.0
611439,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-10-19,-7.0,6.0,-10.0,-42.0,-8.0,5.0
611440,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-10-20,-7.0,2.0,-12.0,-39.0,-9.0,5.0
611441,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-10-21,-7.0,0.0,-23.0,-40.0,-7.0,5.0
611442,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-10-22,-3.0,3.0,-24.0,-40.0,-6.0,5.0
611443,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-10-23,3.0,4.0,-7.0,-47.0,-2.0,3.0
611444,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-10-24,0.0,3.0,-14.0,-51.0,-15.0,3.0
611445,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-10-25,-8.0,1.0,-28.0,-41.0,-5.0,5.0
611446,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-10-26,-7.0,2.0,-15.0,-41.0,-6.0,5.0
611447,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-10-27,-3.0,5.0,-9.0,-39.0,-9.0,5.0
611448,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-10-28,2.0,8.0,-14.0,-38.0,-8.0,2.0
611449,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-10-29,-18.0,-6.0,-22.0,-66.0,-65.0,15.0
611450,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-10-30,-4.0,3.0,-18.0,-51.0,-8.0,3.0
611451,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-10-31,-1.0,3.0,-15.0,-50.0,-16.0,1.0
611452,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-11-01,-4.0,5.0,-22.0,-43.0,-8.0,5.0
611453,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-11-02,-5.0,2.0,-12.0,-42.0,-8.0,5.0
611454,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-11-03,-4.0,4.0,-12.0,-41.0,-10.0,6.0
611455,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-11-04,-5.0,4.0,-13.0,-40.0,-8.0,4.0
611456,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-11-05,0.0,5.0,-18.0,-39.0,-6.0,5.0
611457,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-11-06,5.0,5.0,-5.0,-46.0,0.0,3.0
611458,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-11-07,3.0,4.0,-11.0,-44.0,-13.0,3.0
611459,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-11-08,-6.0,1.0,-30.0,-43.0,-6.0,6.0
611460,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-11-09,-6.0,2.0,-12.0,-41.0,-7.0,5.0
611461,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-11-10,-4.0,1.0,-19.0,-40.0,-9.0,6.0
611462,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-11-11,-5.0,1.0,-32.0,-41.0,-8.0,5.0
611463,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-11-12,0.0,6.0,-31.0,-41.0,-7.0,5.0
611464,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-11-13,8.0,6.0,-1.0,-48.0,-1.0,2.0
611465,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-11-14,4.0,4.0,-11.0,-51.0,-14.0,2.0
611466,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-11-15,-4.0,4.0,-21.0,-42.0,-6.0,4.0
611467,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-11-16,-4.0,5.0,-10.0,-41.0,-7.0,4.0
611468,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-11-17,-2.0,4.0,-13.0,-39.0,-10.0,5.0
611469,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-11-18,-2.0,5.0,-14.0,-39.0,-7.0,3.0
611470,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-11-19,4.0,7.0,-13.0,-37.0,-6.0,3.0
611471,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-11-20,9.0,8.0,3.0,-42.0,0.0,1.0
611472,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-11-21,5.0,5.0,-13.0,-48.0,-14.0,2.0
611473,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-11-22,-6.0,2.0,-38.0,-43.0,-8.0,6.0
611474,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-11-23,-6.0,1.0,-36.0,-42.0,-8.0,5.0
611475,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-11-24,-1.0,6.0,-27.0,-40.0,-10.0,5.0
611476,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-11-25,-1.0,3.0,-41.0,-40.0,-9.0,4.0
611477,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-11-26,7.0,7.0,-31.0,-38.0,-7.0,4.0
